Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
10.1469,68.6861,9.41385,75.9461,7.29689,-0.0279472,0.000789649,0.0312177,-0.0262027,0.0152894,-0.313166,17.6995,
10.1522,68.8779,9.41385,75.9461,7.10661,-0.0288614,-0.00192531,0.0315371,-0.0271727,0.0144535,-0.312886,17.6995,
10.1896,69.093,9.46945,76.4988,7.44078,-0.033068,-0.00128354,0.0302855,-0.0289927,0.0155167,-0.312536,17.7995,
10.2277,69.2751,9.46945,76.4988,7.26336,-0.0344188,-0.00613306,0.02892,-0.0304527,0.0154946,-0.312146,17.7995,
10.2461,69.4772,9.50652,77.0515,7.61034,-0.0317014,-0.00983166,0.0272414,-0.0294127,0.0117083,-0.311066,17.8995,
10.2099,69.7414,9.54359,77.6168,7.90349,-0.0262961,-0.012798,0.025469,-0.0261327,0.00619485,-0.310236,17.9995,
10.1653,70.048,9.54359,77.6168,7.59431,-0.022756,-0.0164372,0.0231765,-0.0236027,-0.000504132,-0.309766,17.9995,
10.1529,70.3413,9.54359,77.6168,7.30095,-0.0248362,-0.028115,0.0287767,-0.0223527,-0.00787167,-0.309286,17.9995,
10.1075,70.6698,9.58066,78.1695,7.5182,-0.0203799,-0.0302887,0.0280603,-0.0186227,-0.0121107,-0.309416,17.9995,
10.0254,71.0523,9.61772,78.7222,7.6807,-0.0155132,-0.024463,0.0267416,-0.0149427,-0.00942043,-0.312136,17.9995,
9.96054,71.4082,9.61772,78.7222,7.32206,-0.00828067,-0.0149886,0.0114628,-0.0131327,-0.00482529,-0.314476,17.9995,
9.85658,71.7286,9.65479,79.2749,7.54899,-0.00402908,-0.00628125,0.0133128,-0.0131327,0.00423497,-0.316476,17.9995,
9.71497,72.1623,9.65479,79.2749,7.11283,0.0042228,0.0168034,0.0152364,-0.00824265,0.0178576,-0.318616,17.9995,
9.5983,72.4825,9.65479,79.2749,6.79264,0.00509476,0.0315234,0.00487082,-0.00878265,0.0327097,-0.320826,17.9995,
